,block_height,no_nodes,no_edges,value_transacted,total_density,nodes_self,selfloop_value,old_nodes_in,ratio_oldin_totalin,value_to_old,old_density
107,392963.0,5388.0,15243.0,1315851425842.0,0.0005251651360633514,1123.0,67220263523.33838,6140.0,0.40278142219889795,545107414541.18445,0.0004738342073784276
108,439045.0,8005.0,10093.0,1892538600609.0,0.00015752585918158972,673.0,250176500023.2605,4200.0,0.4160887656033287,1027422517384.6034,0.00016381775441981768
109,405772.0,1980.0,10493.0,404834849694.0001,0.002677865057854952,459.0,141173902770.3024,7912.0,0.7539546407470936,333614654945.8885,0.003923612145033698
110,370635.0,890.0,5042.0,388719429888.0,0.006372518041986325,155.0,6564045424.833334,700.0,0.1388062661114416,35952964419.45476,0.002908779622819507
111,368112.0,6396.0,9681.0,284120674869.0,0.00023668526214341352,298.0,63007465067.809525,5843.0,0.6034910142532535,109916069692.98904,0.0002149515080516017
112,369796.0,4515.0,9752.0,1215842425689.9998,0.0004784916717817976,798.0,56055917515.40476,3560.0,0.3650158925458833,543337058712.3649,0.0004012115712876084
113,349466.0,4741.0,29405.0,2243497788009.0,0.0013084974684434286,936.0,63813233935.37459,11956.0,0.40658369040331904,733963855098.9949,0.00041463342501404785
114,402204.0,7319.0,16526.0,2796292852564.0,0.0003085486113053361,997.0,78371143386.14166,5125.0,0.3100986264899861,962959540117.8105,0.0002459572568865767
115,413470.0,6898.0,9775.0,8950413696064.0,0.00020546286990620762,1246.0,748766610198.5645,4946.0,0.5059328968903437,3856075491779.7295,0.00023126632694778047
116,443679.0,7739.0,10380.0,1073975432964.0,0.00017333400885726765,462.0,67626398024.52381,4074.0,0.392447741065408,440348081507.08325,0.00019204433996656642
117,418080.0,8605.0,14726.0,1152175125826.0,0.0001988994214006917,990.0,202025584635.58005,7984.0,0.5421334962993142,584715656335.709,0.00014545802506050218
118,396581.0,2260.0,3116.0,1099103072542.0,0.000610341328883091,290.0,12098910978.575756,1608.0,0.5158806544754572,497594890364.10645,0.0007194736938153549
119,366374.0,8568.0,15717.0,1046352245312.0,0.00021412206764344585,470.0,119222670391.32738,8626.0,0.5487975569410867,629482176608.0984,0.00015198430815256212
120,349234.0,2636.0,7567.0,494827485948.0,0.0010894259314181396,523.0,21054440714.166664,3201.0,0.42296511627906974,116940850411.45494,0.0010185973878478138
121,357678.0,4405.0,15745.0,759862671102.0,0.0008116138357349268,577.0,61413150806.73333,4163.0,0.26438460561412425,310839664859.21155,0.00033691216668040144
122,434479.0,8457.0,9895.0,1815540868966.0,0.00013836762724983386,708.0,175292453844.9275,3274.0,0.33084074373484235,892312181514.8793,0.0001379073505969901
123,386353.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,355635.0,2338.0,8202.0,502830619663.0,0.0015011239212387622,488.0,28872411966.833332,2277.0,0.2775813726685359,168082136639.57855,0.0010086474454865872
125,447710.0,6631.0,8887.0,730497315445.0,0.00020214482322051936,627.0,72305789505.10965,4713.0,0.5302655265526552,336852977201.28394,0.0002005287199198299
126,414519.0,7301.0,12742.0,1108899958313.0,0.00023907402438772695,1054.0,125587815820.16312,3917.0,0.30738444636270895,362526815107.2096,0.0002068277238626196
127,448999.0,8451.0,12953.0,1645128485421.9998,0.00018138674811075893,463.0,275850188736.3343,6643.0,0.5128145746487571,781091405917.8096,0.00024927171988347517
128,372542.0,7584.0,34125.0,505553480999.9999,0.0005933805130396607,322.0,46638534886.54219,28987.0,0.8494110062708785,202883228295.58496,0.0006562818959678727
129,428865.0,8121.0,10964.0,2715321304945.0,0.00016626601470492788,912.0,237635776312.70236,5256.0,0.47934336525307797,1341266702451.0664,0.00023900987001474353
130,424775.0,11725.0,15541.0,1545100810254.0,0.00011305513665769703,821.0,119047555917.95941,9032.0,0.5811349890618968,566690871764.2056,0.00011562913778215946
131,427848.0,1340.0,1638.0,178703867649.0,0.0009129111722938704,185.0,50950334533.530304,762.0,0.4649176327028676,89546065906.23117,0.0009594315686069919
132,383306.0,1852.0,3405.0,1540869591111.0,0.0009932754812354073,281.0,42429278875.16667,1961.0,0.5757486788021139,708059221201.7454,0.0011323272655681736
133,449357.0,8717.0,11400.0,436039406480.0,0.00015004467382736007,382.0,67663328635.27381,3782.0,0.3317252872555039,177536915523.83368,0.0001521881159778696
134,411984.0,6668.0,9799.0,3532398997725.0,0.00022042239219772665,1283.0,205539387925.08484,5517.0,0.5629591836734694,1737367053270.6833,0.00020102432821370166
135,437074.0,6235.0,13144.0,1249014024484.0,0.0003381616038904021,401.0,57542465631.402626,2803.0,0.21323697223278812,505800723872.5619,0.0001982298822055348
136,392085.0,6002.0,7667.0,1824016002439.0,0.0002128657775075919,902.0,191272430704.0,3596.0,0.46896191966614503,834715701531.1277,0.00022750735308439977
137,443194.0,3422.0,8092.0,903345809314.0,0.0006912303438845334,122.0,42209184310.4,5462.0,0.6749042382305697,446717230005.4806,0.0010006453369740783
138,364897.0,4274.0,23027.0,218759984074.0,0.0012608689509966762,126.0,3954822474.8190475,19309.0,0.8385009553586937,117470234198.43288,0.0001577803332146535
139,425319.0,3699.0,4170.0,209990070364.0,0.00030484902954930153,119.0,80221061742.83333,468.0,0.11220330855909853,159064770384.16425,3.938879479816092e-05
140,401769.0,8766.0,15161.0,975384327599.0001,0.000197321523976563,493.0,47607998324.666664,7341.0,0.4841709537000396,407118929187.8755,9.202343678343441e-05
141,421853.0,7604.0,10571.0,2627899112447.0,0.00018284747783949454,1108.0,804558989340.1208,4135.0,0.3911275066212637,1565530412038.2795,0.0001896563128998422
142,399847.0,7543.0,9960.0,4701079111630.0,0.00017507684133112822,1020.0,74438310831.50153,5110.0,0.5130007027406887,2177725616005.6157,0.00019648670373327288
143,394607.0,6429.0,15342.0,2689080590874.0,0.000371246770646736,870.0,30625304919.666668,4810.0,0.31349801212279216,1265573372330.173,0.00022084510518810598
144,363379.0,1361.0,1136.0,448506740615.0,0.0006137355750529455,200.0,27851262884.833336,487.0,0.4283201407211961,161715638863.0,0.0006219534001414944
145,422773.0,4612.0,5511.0,1274768421979.0,0.0002591468833813632,524.0,504038798466.73334,1734.0,0.31458635703918725,1029853050687.084,0.00011763870146698007
