,block_height,no_nodes,no_edges,value_transacted,total_density,nodes_self,selfloop_value,old_nodes_in,ratio_oldin_totalin,value_to_old,old_density
172,432568.0,7845.0,10382.0,2899499133732.0,0.00016871375506246895,974.0,961452223867.3573,4132.0,0.397958200905326,2205254165896.709,0.00019219093295594022
173,410612.0,6764.0,9335.0,1174446903016.0,0.00020406632148890286,1377.0,88394519027.89285,5387.0,0.5770137103684662,615565648357.6794,0.00023475075308224987
174,387999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,385983.0,17445.0,42163.0,2707418707477.0,0.00013855252748688526,567.0,114271303691.63335,33876.0,0.8034342092780571,1443809692198.3342,0.00013175158084432277
176,433601.0,236.0,518.0,8748965854.0,0.009340064911648035,81.0,1164422591.6666665,296.0,0.5703275529865125,4528328256.666667,0.013377471431162706
177,420805.0,5488.0,7741.0,2099231234312.0,0.00025706799161123484,372.0,552665031884.8636,3659.0,0.4726168948592095,1505013750436.053,0.00014944352664985654
178,380359.0,2359.0,5401.0,1055167709298.9999,0.0009709624519237856,499.0,23535724861.521507,3187.0,0.5899666790077749,307838469001.1286,0.0013435085409375974
179,397768.0,11324.0,13421.0,2748753211914.0,0.00010467030950435735,465.0,101376678123.90909,9061.0,0.6750856802264938,543711799009.75616,0.00010631197169008794
180,437194.0,4943.0,14098.0,4146837084017.0005,0.0005771173817783353,436.0,70479614287.56819,11278.0,0.7999148875806795,2122711295341.666,0.0007851007596198495
181,434637.0,5484.0,7598.0,550943492776.0,0.00025268740605702153,127.0,16027703286.671652,2377.0,0.31280431635741546,328051252730.6124,0.00012186985387542997
182,362449.0,1244.0,2067.0,370869241650.0,0.0013367462290434149,268.0,9018036730.930302,1120.0,0.5415860735009671,221797094157.69696,0.0015776094610506072
183,347092.0,3374.0,12290.0,843223585024.0,0.001079917212790789,519.0,119219753957.66667,2595.0,0.2111300951916036,378335810805.1077,0.0005780884867309096
184,361806.0,3594.0,9044.0,982517485212.0,0.000700366337128972,616.0,103683109876.36667,2488.0,0.27506909894969594,400694348589.6696,0.0004763331034517475
185,377302.0,1742.0,3816.0,182041931393.0,0.0012582340803383779,326.0,30429004494.500004,1535.0,0.4021482839926644,95985853989.19423,0.0011340532613405326
186,362916.0,9612.0,22471.0,534197862416.0,0.00024324283716903832,682.0,25879028466.739796,15132.0,0.673371306514774,130652081992.24936,0.0002104143234809284
187,447038.0,10290.0,13089.0,188720493871.0,0.00012362830807732337,413.0,31020926909.1,6950.0,0.5309396485867074,95667378610.0961,0.00013250801984713152
188,446429.0,6322.0,11761.0,794065163960.0,0.00029430928805679844,931.0,54778632318.166664,6032.0,0.5128379527291277,352253429006.12103,0.00032339735326741007
189,395744.0,2271.0,5739.0,316629518016.0,0.0011132513573752175,196.0,11046814359.0,1910.0,0.3327526132404181,84420376565.61429,0.0006575713746651909
190,348644.0,3000.0,8813.0,432203789445.0,0.0009795487384683783,354.0,45640803945.68293,2417.0,0.27422282732017245,174826030271.16498,0.0005907382493006172
191,436711.0,75.0,382.0,35912497865.99999,0.06882882882882883,6.0,155645997.0,315.0,0.8224543080939948,5369075855.928572,0.09205143191116306
192,408559.0,5633.0,13271.0,4155172058789.0005,0.00041831289438858674,1877.0,1369488137684.8555,6374.0,0.48025919228450875,3139673065078.303,0.00042776356007746445
193,350194.0,916.0,1482.0,100302569128.0,0.0017682010165366168,167.0,15939129062.433334,650.0,0.4383007417397168,47869380552.14445,0.0013450425215131097
194,439795.0,7443.0,11631.0,935131114719.0,0.00020998069607436296,313.0,130515638752.34848,2568.0,0.22077028885832187,443777665316.87585,7.997014106040279e-05
195,419828.0,2562.0,10268.0,338562845234.99994,0.0015649380715536995,258.0,43370018905.7017,1785.0,0.1738241308793456,169205834305.09308,0.000611138758690768
196,447477.0,8245.0,11657.0,1056861007787.0,0.00017149764210971084,586.0,95214632492.0095,5942.0,0.5096929147366616,640224172008.4575,0.0002441344068091863
197,375801.0,1119.0,11373.0,329752623720.0,0.00909082189087177,274.0,8305873979.054352,10078.0,0.8860559170036927,150830998389.40677,0.016999891634156914
198,416250.0,6925.0,9953.0,4421596555522.0,0.00020757601353112805,603.0,104415653846.01907,4601.0,0.4622262407072534,1678327734221.7732,0.00021401425424303938
199,363006.0,1493.0,4368.0,347321086592.0,0.001960893463508886,231.0,10585641287.452381,1450.0,0.33188372625314716,102971058459.77344,0.0012883938631910166
